401,291,652,292,652,320,401,319	SOCIETE NOUVELLE	0
436,321,615,324,615,360,436,357	TRANSFIX	0
191,349,321,352,320,387,190,384	Transfix	0
440,360,610,364,609,381,440,377	Z.L.TOULON-EST.BP089	0
437,377,613,381,612,396,437,392	83079TOULONCEDEX09	0
417,390,630,396,630,415,417,409	TeL.33014.94.0874.00-FRANCE	0
214,432,344,439,343,458,213,450	TRANSFORMATEUR	0
215,448,319,454,318,472,214,466	TRANSFORMER	0
621,451,644,451,644,467,621,467	50	0
602,481,627,481,627,497,602,497	OU	0
237,494,325,499,324,518,236,513	CONFORMEA	0
242,510,345,515,345,530,241,525	ACCORDING TO	0
191,536,353,539,353,558,191,558	TYPE T3024/40	0
225,561,345,570,344,584,224,576	ENROULEMENTS	0
212,576,370,583,369,602,212,594	CONDUCTORMATERIA	0
193,608,314,612,313,627,193,623	INSULATION LEVELS	0
403,611,432,611,432,625,403,625	50	0
441,612,470,612,470,627,441,627	125	0
542,613,562,613,562,629,542,629	11	0
411,651,501,651,501,673,411,673	RATEDPOME	0
523,651,570,651,570,677,523,677	400	0
361,693,501,693,501,711,361,711	CONNRCTON STMEO	0
519,688,574,688,574,712,519,712	Dyntl	0
564,733,618,735,618,745,563,744	CONN	0
204,788,259,788,259,820,204,820	VONTION	0
206,880,262,880,262,893,206,893	CORURANT	0
206,892,262,892,262,905,206,905	CURRENT	0
303,889,339,889,339,904,303,904	11.55	0
320,921,461,928,460,946,319,938	IMPEDANCE VOLTAGE	0
196,932,315,939,314,956,195,949	REFROIDISSEMENT	0
198,951,259,951,259,964,198,964	COOLING	0
409,942,447,946,446,959,408,956	MASSE	0
348,953,391,953,391,963,348,963	ONAN	0
394,956,440,956,440,969,394,969	MASS	0
473,979,568,981,567,995,472,992	MASSE TOTALE	0
474,993,551,995,551,1005,474,1004	TOTALMASS	0
356,537,488,540,490,566,359,570	ANNEE YEAR   2007	0
494,541,620,547,620,570,496,564	N° 130307114	0
274,972,352,977,353,999,276,993	01341AA	0
