0,76,264,60,270,150,4,167	saftair	0
657,323,710,323,710,343,657,343	Defaut	0
653,343,751,340,751,357,654,360	Jalimentation	0
568,367,621,367,621,399,568,399	RE	0
611,366,742,360,743,384,612,390	Position d'attente	0
615,384,713,381,713,400,616,403	Pas de defaut	0
531,409,573,409,573,437,531,437	5E	0
574,407,696,404,697,424,575,427	Position securite	0
577,424,671,424,671,439,577,439	Pas de defaut	0
542,444,621,444,621,463,542,463	Commande	0
500,457,538,457,538,472,500,472	cn	0
536,463,607,463,607,477,536,477	Imanuelle	0
470,484,517,484,517,515,470,515	3P	0
508,485,584,485,584,508,508,508	Delestage	0
485,520,539,520,539,535,485,535	Contact	0
482,533,595,533,595,551,482,551	Jproximite ouvert	0
420,553,460,553,460,580,420,580	dP	0
462,553,508,553,508,568,462,568	Defaut	0
462,569,550,569,550,584,462,584	arret pompier	0
435,588,588,588,588,607,435,607	Defaut manque phase 1	0
437,603,558,603,558,620,437,620	Jou defaut symetrie	0
380,623,411,623,411,644,380,644	Pa	0
416,618,518,623,517,642,415,637	Defaut manque	0
424,636,474,636,474,651,424,651	phase2	0
401,652,499,655,498,672,400,669	Defaut manque	0
405,668,455,668,455,683,405,683	phase3	0
391,687,491,685,492,700,391,701	Inversion phases	0
373,717,417,717,417,732,373,732	Defaut	0
374,728,438,732,437,747,373,742	Jisolement	0
326,748,363,748,363,768,326,768	d5	0
360,745,405,745,405,760,360,760	Defaut	0
471,741,564,741,564,799,471,799	88	0
622,764,669,764,669,783,622,783	....	0
627,756,665,756,665,771,627,771	...	0
350,773,394,776,393,792,349,789	Defaut	0
626,779,663,779,663,792,626,792	...	0
350,791,407,791,407,805,350,805	Jmemoire	0
292,833,425,833,425,897,292,897	Cyber Pro 2	0
536,830,602,834,600,864,535,861	TEST	0
292,916,329,916,329,931,292,931	Coffret	0
478,912,591,915,590,932,478,929	N de Certificat	0
634,915,657,915,657,931,634,931	15	0
479,930,665,936,661,950,478,948	MODELE:  DS1	0
285,951,353,949,353,964,285,965	programmee	0
480,949,545,952,544,971,479,968	E.ALIM.:	0
629,956,660,956,660,972,629,972	400V	0
272,981,352,981,352,1011,272,1011	CEIP54	0
482,975,553,975,553,988,482,988	Intensite1:	0
627,976,661,976,661,992,627,992	16.5	0
603,994,683,997,683,1012,603,1009	Sectionneur	0
483,1009,691,1015,688,1031,482,1025	N°série :  50480.17/14	0
277,1035,433,1035,433,1083,277,1083	saftair VENTILATION	0
485,1031,539,1031,539,1045,485,1045	E.TELE.:	0
608,1030,673,1035,671,1054,607,1049	24/48 Vcc	0
483,1047,562,1047,562,1065,483,1065	Mode TELE.	0
483,1062,553,1067,552,1086,482,1081	E.Rearm.:	0
606,1066,673,1070,672,1088,605,1085	24/48 Vcc	0
338,1085,433,1088,433,1097,338,1095	Tel:33 (0)2 350469 15	0
483,1080,530,1083,529,1102,482,1098	E.A.P.:	0
606,1086,671,1090,670,1104,605,1101	24/48Vcc	0
