31,148,301,148,301,224,31,224	saitair	0
471,814,564,818,561,877,468,872	At	0
531,912,600,912,600,947,531,947	TEST	0
471,996,694,1009,688,1023,469,1014	N° de Certificat : 15	0
268,1000,348,1000,348,1053,268,1053	Coffret de recyclage à logique programmée	0
249,1068,337,1068,337,1107,249,1107	CE IP 54	0
251,1128,417,1132,423,1189,251,1185	saftair VENTILATION	0
313,1186,416,1192,415,1206,312,1200	Tel : 33 (0)2 35 04 69 15	0
669,407,762,407,762,442,669,442	Défaut  alimentation	0
627,441,753,441,753,480,627,480	Positiond'attente Pas de défaut 	0
591,479,708,479,708,516,591,516	Position sécurité Pas de défaut	0
553,515,631,515,631,551,553,551	Commande manuelle	0
526,554,607,554,607,579,526,579	Délestage	0
497,588,612,588,612,624,497,624	Contactproximité ouvert	0
472,620,573,620,573,652,472,652	Défaut arrêt pompier	0
446,656,619,656,619,689,446,689	Défaut manquephase1 ou défaut symétrie	0
428,688,537,688,537,721,428,721	Défaut manque phase 2	0
408,723,523,723,523,753,408,753	Défaut manque phase 3	0
390,752,507,752,507,787,390,787	Inversion phases Défaut  symétrie	0
375,785,445,785,445,816,375,816	Défaut isolement	0
362,817,428,817,428,846,362,846	Défaut Sécurité	0
353,848,406,848,406,880,353,880	Défaut  mémoire	0
285,900,424,900,424,987,285,987	Cyber Pro 2	0
471,1019,691,1029,691,1048,469,1037	MODELE : DS1	0
469,1043,691,1053,691,1070,466,1058	E.ALIM: 400V	0
468,1063,690,1074,691,1092,463,1081	Intensité I : 6	0
468,1083,691,1094,691,1114,462,1101	Fonction supplémentaire : Sectionneur	0
467,1105,689,1115,691,1133,466,1124	N° série : 50480.07/14	0
468,1128,690,1137,691,1155,465,1143	E.TELE : 24/48VcC	0
466,1147,690,1156,690,1177,462,1164	Mode TELE:	0
466,1168,687,1175,687,1194,465,1185	E.Réarm. : 24/48 Vcc	0
462,1188,686,1198,687,1217,462,1211	EA.P : 24/48 Vcc	0
