239,817,361,817,361,881,239,881	Cyber Pro2	0
459,813,517,813,517,843,459,843	TEST	0
223,895,299,895,299,944,223,944	Coffret de relayage à logique programmée	0
409,889,583,889,583,902,409,902	N° de Certificat : 15	0
410,907,578,907,578,921,410,921	MODELE : DS1	0
410,925,575,925,575,939,410,939	E.ALIM. : 400V	0
410,944,570,944,570,956,410,956	Intensite I : 6	0
212,957,290,951,293,985,215,990	CE IP 54	0
410,963,586,963,586,975,410,975	Fonction supplémentaire : Sectionneur	0
409,977,594,978,592,994,408,993	N° série : 50480.12/14	0
410,996,585,996,585,1011,410,1011	E.TELE. : 24/48 Vcc	0
215,1007,362,999,370,1054,220,1056	saftair VENTILATION	0
410,1015,489,1015,489,1027,410,1027	Mode TELE.:	0
409,1032,577,1032,577,1044,409,1044	E.Réarm. : 24/48 Vcc	0
270,1056,371,1056,371,1066,270,1066	Tel : 33 (0)2 35 04 69 15	0
407,1047,580,1047,580,1063,407,1063	E.A.P.: 24/48 Vcc	0
572,378,654,378,654,411,572,411	Défaut alimentation	0
537,409,643,409,643,442,537,442	Position d'attente Pas de défaut	0
506,442,617,442,617,473,506,473	Position de sécurité Pas de défaut	0
476,476,550,476,550,505,476,505	Commande manuelle	0
452,509,519,509,519,531,452,531	Délestage	0
427,535,526,535,526,566,427,566	Contact  proximité ouvert	0
406,567,494,567,494,596,406,596	Défaut arrêt pompier	0
386,595,524,595,524,623,386,623	Défaut manque phase 1 ou défaut symétrie	0
367,625,461,625,461,653,367,653	Défaut manque phase 2	0
351,653,442,653,442,682,351,682	Défaut manque phase 3	0
335,680,438,680,438,709,335,709	Inversion hases Défaut symétrie	0
322,709,393,709,393,738,322,738	Défaut isolement	0
310,735,365,735,365,762,310,762	Défaut sécurité	0
302,763,356,763,356,794,302,794	Défaut mémoire	0
