245,258,376,263,376,282,244,277	Caisson F400/120	0
398,255,503,261,501,303,397,299	saftair VENTILATION	0
285,300,341,300,341,331,285,331	N° ARC : 50480	0
408,302,496,305,495,320,407,317	Siege Social et Usine	0
413,319,486,319,486,332,413,332	15 rue du levant	0
286,336,346,342,343,374,283,368	Reperos	0
404,329,501,332,501,347,403,344	76590 TORCY-LE-PETI	0
418,351,488,356,484,412,414,407	3)	0
243,381,409,381,409,426,243,426	Type : CAISSON DOF 355 A F400/120 HL 4P TRI 4.0 KW	0
221,409,232,399,246,412,235,423	93	0
243,424,361,428,361,443,243,439	Description du produit:	0
245,434,478,446,477,463,244,452	1 VIT-P MOTEUR4.0 Kw-Int MOTEUR	0
245,448,432,456,431,474,244,465	8,11A-Vrot:1500tr/min-S	0
246,461,461,471,460,488,245,478	ervD-Debit:11198m3/h-P.dispo:37	0
245,473,386,480,385,498,244,490	OPa-VTurb:1026tr/min	0
245,513,363,519,362,534,244,528	FABRIQUE EN FRANCE	0
242,527,456,537,456,548,244,538	 N° de fabrication 2014-50480193	0
412,523,486,524,486,539,411,537	Poids (kg):194	0
249,561,478,572,477,592,248,581	SENS DE ROTATION MOTEUR	0
243,788,358,795,356,814,241,806	Servitude Droite	0
254,816,359,822,358,835,254,829	SAFTAIR VENTILATION	0
255,831,300,831,300,863,255,863	CE	0
330,836,368,839,367,854,328,850	DOFA	0
266,857,297,861,295,875,264,871	1812	0
342,852,358,855,355,869,339,865	05	0
264,876,295,879,294,890,263,886	ENOWER	0
