653,265,711,268,709,292,651,289	Defaut	0
653,291,747,291,747,305,653,305	alimentation	0
610,315,740,315,740,333,610,333	Position d'attente	0
606,330,710,333,710,352,605,349	Pas de defaut	0
565,359,691,359,691,377,565,377	Position securite	0
530,400,611,400,611,419,530,419	Commande	0
528,417,598,417,598,436,528,436	manuelle	0
452,445,500,445,500,471,452,471	3P	0
492,441,572,444,571,468,491,465	Delestage	0
467,479,524,479,524,497,467,497	Contact	0
466,497,581,497,581,515,466,515	proximite ouvert	0
390,520,436,517,438,545,393,549	OP	0
439,517,492,517,492,536,439,536	Defaut	0
437,536,534,536,534,551,437,551	Jarret pompier	0
411,556,572,556,572,573,411,573	Defaut mangue phase 1	0
410,571,541,572,540,591,410,589	Jou defaut symetrie	0
390,592,496,593,495,612,390,611	Defaut manque	0
395,611,448,611,448,625,395,625	phase2	0
369,626,474,631,473,650,368,645	Defaut manque	0
372,647,426,647,426,660,372,660	phase3	0
354,664,467,664,467,681,354,681	Inversion phases	0
352,677,460,679,460,697,352,696	Defaut symetrie	0
338,701,386,701,386,716,338,716	Defaut	0
338,717,406,717,406,731,338,731	isolement	0
280,732,324,735,321,762,278,758	85	0
322,733,372,733,372,748,322,748	Defaut	0
447,729,539,729,539,787,447,787	88	0
323,749,380,749,380,763,323,763	securite	0
310,767,357,767,357,785,310,785	Defaut	0
311,784,371,784,371,797,311,797	memoire	0
611,801,637,801,637,811,611,811	NFU	0
508,825,580,825,580,860,508,860	TEST	0
241,835,386,835,386,907,241,907	Cyber Pro 2	0
600,867,640,867,640,876,600,876	r appuye	0
445,917,561,917,561,935,445,935	N de Certificat	0
611,916,634,916,634,933,611,933	15	0
236,927,282,927,282,945,236,945	Coffret	0
234,943,307,943,307,957,234,957	de relayage	0
444,939,640,937,641,956,443,956	MODELE  : DS1	0
230,952,290,955,289,974,229,970	alogique	0
226,970,306,965,307,980,227,984	programmee	0
445,963,512,963,512,981,445,981	E.ALIM.:	0
602,961,637,961,637,977,602,977	400V	0
444,987,521,984,522,1002,445,1006	Intensite1	0
610,984,623,984,623,999,610,999	8	0
210,1003,301,1003,301,1037,210,1037	CEIP54	0
447,1009,516,1009,516,1024,447,1024	Fonction supple	0
574,1007,656,1007,656,1021,574,1021	Sectionneur	0
444,1027,664,1027,664,1047,444,1047	N° série :  50480.02/14	0
444,1050,504,1046,506,1065,445,1068	E.TELE.:	0
583,1049,648,1049,648,1064,583,1064	24/48Vcc	0
213,1060,389,1056,393,1115,216,1119	saftair VENTILATION	0
444,1069,531,1069,531,1088,444,1088	Mode TELE.	0
444,1091,517,1091,517,1109,444,1109	E.Rearm.:	0
580,1091,646,1091,646,1105,580,1105	24/48Vcc	0
280,1119,388,1117,388,1132,280,1133	Tel:33 (0)2 35 04 69 15	0
445,1112,490,1112,490,1127,445,1127	E.A.P.:	0
580,1111,645,1111,645,1125,580,1125	24/48Vcc	0
