256,514,682,512,682,531,258,528	MODEL RKS35E2V1B	0
264,545,377,551,375,570,263,564	POWER SUPPLYE	0
523,555,578,555,578,568,523,568	220-240	0
591,555,619,555,619,565,591,565	V~	0
664,551,684,551,684,567,664,567	50	0
703,551,724,551,724,564,703,564	Hz	0
265,564,357,568,357,587,264,582	PROTECTION	0
267,582,364,587,363,604,266,600	REFRIGERANT	0
521,573,555,573,555,588,521,588	IPX4	0
593,589,637,589,637,604,593,604	R410A	0
679,587,706,587,706,601,679,601	1.00	0
722,587,744,587,744,603,722,603	kg	0
270,598,358,604,356,623,268,617	NET WEIGHT	0
682,604,701,604,701,621,682,621	32	0
721,604,741,604,741,620,721,620	kg	0
269,618,344,622,343,639,269,636	FUSE AMP.	0
683,619,702,624,698,640,679,635	10	0
724,623,739,623,739,636,724,636	A	0
268,634,382,642,381,660,267,653	M.O.P.PAMAX	0
531,645,561,645,561,660,531,660	4.17	0
595,643,625,643,625,659,595,659	MPa	0
672,639,744,636,744,654,673,658	41.7bar	0
271,672,409,680,408,699,270,690	MAXIMUM CURRENT	0
678,680,701,680,701,695,678,695	7.8	0
722,679,740,679,740,691,722,691	A	0
324,698,544,710,543,728,323,717	Contains fluorinated greenhouse gases	0
324,713,493,719,493,738,323,732	covered by the Kyoto Protocol	0
674,706,739,702,740,728,676,731	R410A	0
650,737,738,731,741,771,653,777	3	0
279,768,544,782,542,804,278,790	DAIKIN INDUSTRIES,LTD.	0
649,779,735,773,736,792,650,798	3S863803-3D	0
371,1126,462,1131,460,1173,369,1167	R410A	0
752,483,256,485,251,503,501,511,753,502	AIRCONDITIONER OUTDOOR CONDENSING UNIT	0
265,529,714,531,714,548,503,551,262,546	SER. NO. / YEAR  J012211 / 2007	0
