202,312,592,300,592,323,203,335	Ventilateur extracteur de fumee et de chaleur	0
132,341,235,341,235,420,132,420	CE	0
144,420,229,420,229,453,144,453	1812	0
268,423,375,423,375,441,268,441	Temps de reponse	0
607,415,645,415,645,435,607,435	NPD	0
268,440,422,440,422,459,268,459	Classe'de teponise au feu	0
575,436,644,433,645,453,576,456	F400120	0
129,464,526,464,526,484,129,484	Année de farication  2014	0
126,489,458,489,458,504,126,504	N° de série 59169	0
496,485,591,488,590,507,495,504	Ndappareil.	0
611,487,641,487,641,503,611,503	04	0
125,509,561,509,561,530,125,530	Modèle : HELICOIDE HCC 1000-3-23°-A	0
128,530,193,535,192,550,127,545	Puissance	0
448,531,504,531,504,549,448,549	7,5/1,5	0
611,531,640,531,640,549,611,549	KW	0
132,552,193,552,193,567,132,567	Iniehsite!	0
447,551,505,551,505,569,447,569	14,114.9	0
132,568,211,572,210,590,131,585	Tension sous	0
448,573,473,573,473,589,448,589	400	0
568,573,581,573,581,587,568,587	V	0
603,572,646,572,646,591,603,591	50 HZ	0
134,592,289,592,289,609,134,609	Vitesse nominale dunoteur	0
441,593,509,593,509,612,441,612	1465/735	0
602,595,652,595,652,613,602,613	Trimin	0
133,612,337,615,337,632,133,629	Classe d'isolation thermique moteur	0
492,621,509,613,517,628,500,637	H	0
133,633,227,636,226,654,133,650	Fixation moteur	0
496,639,519,639,519,656,496,656	B3.	0
132,655,247,655,247,672,132,672	PlanN130031	0
244,657,325,657,325,672,244,672	ndice N3	0
371,657,421,657,421,676,371,676	Repere	0
533,657,629,660,628,679,532,676	VEDPARK 04	0
417,332,555,330,519,379,395,378	AIRAP Gérancelibre SMTI	0
265,383,650,375,643,393,264,402	Certificat N°  1812-CPD-0092	0
266,403,650,396,650,414,260,421	Norme Ref : EN 12101-3 : 2002	0
