386,387,501,384,502,414,387,417	portafeu	0
780,383,960,384,960,402,780,401	Telephone:02 32 68 37 37	0
242,393,313,389,315,433,244,436	NF	0
516,410,672,412,672,431,516,429	24 rue des Hautes Rives	0
779,401,940,402,940,417,779,415	Int0033 2326837 37	0
388,422,503,425,502,448,388,445	ASSA ABLOY	0
779,413,961,414,961,433,779,432	Telecopie 02 3249 47 44	0
512,425,739,426,739,450,512,448	27 610 Romlly sur Andelle-France	0
776,429,939,431,939,450,776,448	Int0033232494744	0
196,444,369,447,369,466,196,463	Portes résistant au feu	0
391,452,501,452,501,475,391,475	Réf : 1C60C	0
216,467,355,469,355,488,216,486	Referentiel NF277	0
787,456,865,456,865,478,787,478	Mode2	0
395,480,552,479,554,502,389,503	Lot: COU-C142979 1	0
568,481,669,481,665,506,567,505	Année: 2014	0
785,482,852,487,851,506,784,501	PF 1H30	0
269,492,309,492,309,512,269,512	N° 2	0
869,487,988,488,984,516,867,512	Sens Feu: R/V	0
217,513,361,513,361,531,217,531	www.marque-nf.com	0
518,513,836,520,836,539,517,532	Ne jamais enlever peindre ou recouvrir cette plaque	0
679,484,755,484,755,502,679,502	CF 1H00	0
